id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,Label
82,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,35970,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549031365,1559549061884,30519,37,11914,1559549031365,1559549036726,5361,13,2423,1559549031404,1559549061884,30480,24,9491,79,322.00000000000006,452.5141495639176,1558,98,186.38461538461544,219.77850155006004,895,79,395.45833333333326,528.4702269731961,1558,0,847.7500000000001,4244.858849243399,25109,0,446.75,1478.6553550746398,5141,0,1325.217391304348,5300.25710316809,25146,2,0,0,0,36,10,10,1,1,0,0,0,12,3,0,0,1,0,0,0,24,7,10,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
83,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,51047,223.39.123.191,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559549181556,1559549240875,59319,27,10937,1559549181556,1559549186959,5403,14,2529,1559549181572,1559549240875,59303,13,8408,98,405.0740740740741,511.7682713228357,1562,102,180.64285714285717,211.08788076673997,891,98,646.7692307692307,630.194038087497,1562,0,2281.5,10578.5303412147,53916,0,415.6153846153846,1409.8025002615045,5106,0,4941.916666666667,15504.962545516799,53955,2,0,0,0,26,8,1,1,1,0,0,0,13,3,0,0,1,0,0,0,13,5,1,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
84,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,10684,13.228.233.32,88:36:6c:d7:1c:56,88:36:6c,6000,17,4,0,0,1559549012783,1559549242363,229580,22,3124,1559549012783,1559549242271,229488,11,1650,1559549012874,1559549242363,229489,11,1474,134,142.0,8.188261051506544,150,150,150.0,0.0,150,134,134.0,0.0,134,91,10932.380952380952,12455.78590244787,25886,4294,22948.8,6569.8045768331485,25977,4293,22948.9,6570.176125662251,25977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EAQ,Network,1,1,nan,nan,nan,nan,nan,normal
85,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,0,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,0,2,4,0,0,1559549037772,1559549217968,180196,7,658,1559549037772,1559549217968,180196,7,658,0,0,0,0,0,94,94.0,0.0,94,94,94.0,0.0,94,0,0.0,0.0,0,29979,30032.66666666667,49.44761537897109,30110,29979,30032.66666666667,49.44761537897109,30110,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IGMP,Network,0,6,nan,nan,nan,nan,nan,normal
86,0,211.110.226.78,88:36:6c:d7:1c:56,88:36:6c,443,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,26413,6,4,0,0,1559549184916,1559549184916,0,1,1562,1559549184916,1559549184916,0,1,1562,0,0,0,0,0,1562,1562.0,0.0,1562,1562,1562.0,0.0,1562,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,TLS,Web,1,1,nan,nan,nan,nan,nan,normal
87,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,57869,163.152.11.6,88:36:6c:d7:1c:56,88:36:6c,53,17,4,0,0,1559549015767,1559549015773,6,2,631,1559549015767,1559549015767,0,1,134,1559549015773,1559549015773,0,1,497,134,315.5,256.67976157071683,497,134,134.0,0.0,134,497,497.0,0.0,497,6,6.0,0.0,6,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.AmazonAWS,Network,0,6,alarm.sgp.s3.amazonaws.com,nan,nan,nan,nan,normal
88,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,37907,8.8.8.8,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559549040482,1559549040620,138,2,270,1559549040482,1559549040482,0,1,127,1559549040620,1559549040620,0,1,143,127,135.0,11.31370849898476,143,127,127.0,0.0,127,143,143.0,0.0,143,138,138.0,0.0,138,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,pif.t-aicloud.co.kr,nan,nan,nan,nan,normal
89,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,59908,223.39.118.176,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559549205601,1559549205601,0,2,237,1559549205601,1559549205601,0,2,237,0,0,0,0,0,98,118.5,28.991378028648448,139,98,118.5,28.991378028648448,139,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
90,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,43436,223.39.123.194,f0:18:98:5e:ff:9f,f0:18:98,8281,6,4,0,0,1559549017553,1559549243406,225853,595,707735,1559549017553,1559549243406,225853,125,14294,1559549017652,1559549243404,225752,470,693441,98,1189.470588235295,609.818687845781,1566,98,114.35200000000002,34.326763751880534,207,172,1475.4063829787228,284.0390051777553,1566,0,380.2239057239057,1998.531113721664,20407,0,1821.395161290322,4097.743544885551,20407,0,481.3475479744132,2243.3470131167846,20424,0,0,0,0,595,84,0,0,0,0,0,0,125,16,0,0,0,0,0,0,470,68,0,0,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
91,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,53190,168.126.63.1,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559549040631,1559549040640,9,2,410,1559549040631,1559549040631,0,1,127,1559549040640,1559549040640,0,1,283,127,205.0,110.30865786510141,283,127,127.0,0.0,127,283,283.0,0.0,283,9,9.0,0.0,9,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,pif.t-aicloud.co.kr,nan,nan,nan,nan,normal
92,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,9715,163.152.1.1,88:36:6c:d7:1c:56,88:36:6c,53,17,4,0,0,1559549206958,1559549207084,126,2,310,1559549206958,1559549206958,0,1,132,1559549207084,1559549207084,0,1,178,132,155.0,32.526911934581186,178,132,132.0,0.0,132,178,178.0,0.0,178,126,126.0,0.0,126,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,fhs6020-gn-61.lgucdn.com,nan,nan,nan,nan,normal
93,0,192.168.0.14,a8:66:7f:0e:3f:54,a8:66:7f,55919,239.255.255.250,bc:1c:81:4b:ae:ba,bc:1c:81,1900,17,4,0,0,1559549018090,1559549021097,3007,8,2120,1559549018090,1559549021097,3007,8,2120,0,0,0,0,0,265,265.0,0.0,265,265,265.0,0.0,265,0,0.0,0.0,0,0,429.57142857142856,525.0697912794885,1001,0,429.57142857142856,525.0697912794885,1001,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,nan,nan,nan,nan,normal
94,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,43827,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549040634,1559549062802,22168,260,128744,1559549040634,1559549046879,6245,58,69677,1559549040645,1559549062802,22157,202,59067,79,495.1692307692308,627.9859592958785,1566,98,1201.3275862068967,615.4536021656162,1566,79,292.41089108910865,464.26307570480265,1562,0,85.59073359073359,1037.324970979527,15921,0,109.56140350877196,674.2823703110448,5078,0,110.23383084577117,1180.9698980286294,15968,2,0,0,0,259,26,7,7,1,0,0,0,57,4,0,0,1,0,0,0,202,22,7,7,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,nan,nan,nan,normal
95,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,58556,223.39.123.193,88:36:6c:d7:1c:56,88:36:6c,8100,6,4,0,0,1559549207229,1559549210548,3319,56,18099,1559549207229,1559549210548,3319,26,13431,1559549207241,1559549210542,3301,30,4668,98,323.19642857142867,431.83517140193686,1562,102,516.5769230769232,551.5197311485364,1562,98,155.60000000000005,169.90719576408117,685,0,60.34545454545457,251.93092955410071,1766,0,132.76,366.36449063739786,1766,0,113.82758620689656,355.27645864729834,1833,2,0,0,0,55,19,0,2,1,0,0,0,25,16,0,1,1,0,0,0,30,3,0,1,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
96,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,39009,163.152.1.1,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559549019136,1559549019187,51,2,423,1559549019136,1559549019136,0,1,127,1559549019187,1559549019187,0,1,296,127,211.5,119.50104602052653,296,127,127.0,0.0,127,296,296.0,0.0,296,51,51.0,0.0,51,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,nog-spk.sktnugu.com,nan,nan,nan,nan,normal
97,0,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,60822,6,4,0,0,1559549040654,1559549062802,22148,233,111010,1559549040654,1559549062802,22148,187,62115,1559549040656,1559549046879,6223,46,48895,79,476.4377682403434,594.0644388725258,1566,79,332.16577540106937,473.76162204351687,1562,98,1062.9347826086953,673.5095941632544,1566,0,95.46551724137932,1096.387400574781,15921,0,119.0752688172043,1227.6026757217162,15969,0,138.28888888888886,762.2251403925645,5107,1,0,0,0,233,53,7,7,1,0,0,0,187,48,7,7,0,0,0,0,46,5,0,0,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
98,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,50948,182.162.108.112,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559549207404,1559549218962,11558,32,14086,1559549207404,1559549218850,11446,17,3566,1559549207410,1559549218962,11552,15,10520,98,440.1875,553.0601925766339,1562,110,209.7647058823529,174.74106894622852,583,98,701.3333333333333,710.5342724886339,1562,0,372.8387096774193,1675.6358812258745,9250,0,715.375,2316.1953825184955,9257,0,825.1428571428572,2485.5871263420568,9291,2,0,0,0,30,11,1,2,1,0,0,0,16,5,0,1,1,0,0,0,14,6,1,1,TLS,Web,0,6,fhs6020-gn-61.lgucdn.com,13adb9f2674b0f4c9e46e306d3f9c844,573a9f3f80037fb40d481e2054def5bb,nan,nan,normal
99,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,56247,211.188.147.64,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549019192,1559549020604,1412,1688,1836193,1559549019192,1559549020604,1412,1155,1776297,1559549019201,1559549020597,1396,533,59896,98,1087.7920616113743,681.5459805038657,1566,98,1537.9194805194784,171.3182286041669,1566,98,112.37523452157605,127.24349809153627,1562,0,0.8369887374036761,10.882151304966811,427,0,1.2235701906412484,13.216862172954876,427,0,2.624060150375941,20.436333179029067,445,2,0,0,0,1687,20,1,1,1,0,0,0,1154,15,1,0,1,0,0,0,533,5,0,1,TLS,Web,0,6,nog-spk.sktnugu.com,54ae5fcb0159e2ddf6a50e149221c7c7,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
100,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,53376,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549042367,1559549042367,0,2,241,1559549042367,1559549042367,0,2,241,0,0,0,0,0,102,120.5,26.162950903902264,139,102,120.5,26.162950903902264,139,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
101,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,53770,223.39.118.176,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559549207524,1559549242783,35259,27,10825,1559549207524,1559549218050,10526,14,2389,1559549207536,1559549242783,35247,13,8436,98,400.92592592592615,523.4193734051506,1562,98,170.64285714285714,178.25202864002895,763,102,648.923076923077,656.2613124788099,1562,0,1356.1153846153845,5150.3930982162765,24733,0,809.6923076923077,2750.102827914361,9955,0,2937.25,7447.757345488152,24769,2,0,0,0,26,7,1,1,1,0,0,0,13,3,0,0,1,0,0,0,13,4,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
102,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,35698,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549021307,1559549027631,6324,34,15063,1559549021307,1559549027619,6312,16,2486,1559549021317,1559549027631,6314,18,12577,98,443.02941176470597,541.5996220677097,1562,98,155.37500000000003,118.13093018624151,500,98,698.7222222222223,640.3046890123809,1562,0,191.63636363636363,868.639914542478,4966,0,420.8,1275.0925568645712,4972,0,371.4117647058823,1212.4433006755164,5006,2,0,0,0,33,11,0,2,1,0,0,0,15,4,0,1,1,0,0,0,18,7,0,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
103,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,54141,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549048061,1559549053744,5683,91,51708,1559549048061,1559549053744,5683,14,2529,1559549048074,1559549053737,5663,77,49179,79,568.2197802197801,597.0436388703147,1562,102,180.64285714285717,211.08788076673997,891,79,638.6883116883117,617.9002487146172,1562,0,63.144444444444424,537.112934813592,5096,1,437.1538461538462,1431.2180037852286,5195,0,74.51315789473685,585.3247416245914,5100,2,0,0,0,90,36,0,6,1,0,0,0,13,3,0,0,1,0,0,0,77,33,0,6,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,nan,nan,nan,normal
104,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,50722,223.39.118.176,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559549211006,1559549211008,2,2,241,1559549211006,1559549211008,2,2,241,0,0,0,0,0,102,120.5,26.162950903902264,139,102,120.5,26.162950903902264,139,0,0.0,0.0,0,2,2.0,0.0,2,2,2.0,0.0,2,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
105,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,60634,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549021314,1559549060958,39644,32,15779,1559549021314,1559549027185,5871,13,2403,1559549021322,1559549060958,39636,19,13376,98,493.09374999999983,585.0239233804198,1562,98,184.84615384615387,214.40920617433312,875,98,704.0,665.7420254456258,1562,0,1278.8387096774195,6097.644430962797,33773,0,489.25,1446.576593516255,5032,0,2202.0,7975.561540252382,33809,2,0,0,0,31,10,1,1,1,0,0,0,12,3,0,0,1,0,0,0,19,7,1,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
106,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,55413,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549049726,1559549055557,5831,57,41112,1559549049726,1559549055557,5831,13,2253,1559549049852,1559549055523,5671,44,38859,79,721.263157894737,644.6885606442571,1562,102,173.3076923076923,214.04492698784242,875,79,883.1590909090908,641.01216993787,1562,0,104.125,676.8026719939733,5064,1,485.91666666666674,1449.4244913277153,5067,0,131.88372093023256,779.6117229353379,5112,2,0,0,0,56,16,0,1,1,0,0,0,12,2,0,0,1,0,0,0,44,14,0,1,TLS,Web,0,6,nan,nan,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
107,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,56356,223.39.118.176,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559549213319,1559549243208,29889,24,10507,1559549213319,1559549224532,11213,13,2283,1559549213363,1559549243208,29845,11,8224,98,437.7916666666666,544.6617601512103,1562,98,175.61538461538458,184.2460033313877,763,102,747.6363636363636,668.2906961386299,1562,0,1299.5217391304345,4314.498010087776,18676,0,934.4166666666667,2849.439034372566,9970,0,2984.5,6340.616308109698,18716,2,0,0,0,23,7,1,1,1,0,0,0,12,3,0,0,1,0,0,0,11,4,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
108,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,34027,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549021546,1559549027640,6094,35,21166,1559549021546,1559549027629,6083,15,2396,1559549021553,1559549027640,6087,20,18770,98,604.7428571428571,628.0981724903476,1562,102,159.73333333333332,120.96662270859598,500,98,938.5000000000003,649.2914761897247,1562,0,179.2352941176471,852.053315262555,4960,0,434.5,1313.2010655118804,4961,0,320.3684210526316,1144.3065445221648,5000,2,0,0,0,34,11,0,2,1,0,0,0,14,4,0,1,1,0,0,0,20,7,0,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
109,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,34661,211.110.226.78,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549050054,1559549185352,135298,4654,6282586,1559549050054,1559549185352,135298,537,63885,1559549050139,1559549184986,134847,4117,6218701,110,1349.9325311559946,489.31941068011963,1566,110,118.96648044692742,37.103410267087895,558,110,1510.4933203789149,216.8255620542321,1566,0,29.077584354180132,1653.093016653745,111804,0,252.4216417910448,4868.866736958377,111804,0,32.76166180758018,1759.549725290306,111910,7,0,0,0,4653,216,0,0,1,0,0,0,536,7,0,0,6,0,0,0,4117,209,0,0,TLS,Web,0,6,hpd.music-flo.com,13adb9f2674b0f4c9e46e306d3f9c844,a8d2a5625ef8f3aada2fb53dad3f2921,nan,nan,normal
110,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,36139,239.255.255.250,01:00:5e:7f:ff:fa,01:00:5e,1900,17,4,0,0,1559549213338,1559549213428,90,3,681,1559549213338,1559549213428,90,3,681,0,0,0,0,0,227,227.0,0.0,227,227,227.0,0.0,227,0,0.0,0.0,0,1,45.0,62.22539674441618,89,1,45.0,62.22539674441618,89,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSDP,System,0,6,239.255.255.250:1900,nan,nan,nan,nan,normal
111,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,30876,163.152.1.1,f0:18:98:5e:ff:9f,f0:18:98,53,17,4,0,0,1559549022414,1559549022437,23,2,314,1559549022414,1559549022414,0,1,132,1559549022437,1559549022437,0,1,182,132,157.0,35.355339059327385,182,132,132.0,0.0,132,182,182.0,0.0,182,23,23.0,0.0,23,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS,Network,0,6,fhs6020-gn-61.lgucdn.com,nan,nan,nan,nan,normal
112,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,40562,223.39.118.176,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549055713,1559549055722,9,2,241,1559549055713,1559549055722,9,2,241,0,0,0,0,0,102,120.5,26.162950903902264,139,102,120.5,26.162950903902264,139,0,0.0,0.0,0,9,9.0,0.0,9,9,9.0,0.0,9,0,0.0,0.0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,TLS,Web,0,6,nan,nan,nan,nan,nan,normal
113,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,48088,223.39.118.176,88:36:6c:d7:1c:56,88:36:6c,443,6,4,0,0,1559549213407,1559549243208,29801,28,14987,1559549213407,1559549224540,11133,13,2295,1559549213417,1559549243208,29791,15,12692,102,535.2500000000001,582.7673206349168,1562,102,176.53846153846158,184.1116578712564,763,102,846.1333333333333,634.734237599448,1562,0,1103.7407407407409,3996.7966268442133,18668,3,927.75,2851.4727016371417,9972,0,2127.928571428572,5458.119321979599,18707,2,0,0,0,27,9,1,1,1,0,0,0,12,3,0,0,1,0,0,0,15,6,1,1,TLS,Web,0,6,api.sktnugu.com,08aabf955378a56d5d523e54aeb4e4ec,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
114,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,52318,182.162.108.112,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549022440,1559549044801,22361,594,637385,1559549022440,1559549044666,22226,174,22479,1559549022447,1559549044801,22354,420,614906,91,1073.0387205387224,677.6723604942042,1562,110,129.18965517241378,85.54323996626881,583,91,1464.0619047619032,351.7346933244001,1562,0,37.70826306913997,518.9977258215662,9325,0,128.47398843930634,957.3977786619866,9337,0,53.35083532219575,620.1072399676568,9344,2,0,0,0,592,49,1,8,1,0,0,0,173,8,0,1,1,0,0,0,419,41,1,7,TLS,Web,0,6,fhs6020-gn-61.lgucdn.com,13adb9f2674b0f4c9e46e306d3f9c844,573a9f3f80037fb40d481e2054def5bb,nan,nan,normal
115,0,192.168.0.13,bc:1c:81:4b:ae:ba,bc:1c:81,60013,163.152.11.6,88:36:6c:d7:1c:56,88:36:6c,53,17,4,0,0,1559549065834,1559549065839,5,2,631,1559549065834,1559549065834,0,1,134,1559549065839,1559549065839,0,1,497,134,315.5,256.67976157071683,497,134,134.0,0.0,134,497,497.0,0.0,497,5,5.0,0.0,5,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNS.AmazonAWS,Network,0,6,alarm.sgp.s3.amazonaws.com,nan,nan,nan,nan,normal
116,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,47312,223.39.123.191,88:36:6c:57:c8:56,88:36:6c,443,6,4,0,0,1559549213658,1559549239721,26063,25,4480,1559549213658,1559549239715,26057,12,2355,1559549213669,1559549239721,26052,13,2125,98,179.20000000000005,119.5383481007943,500,102,196.25000000000003,140.17010769386278,500,98,163.46153846153842,100.0471683629072,407,0,1085.9583333333335,4275.5912734169115,20585,0,2368.818181818181,6224.120465064631,20585,0,2171.0,5984.904632034286,20626,2,0,0,0,23,11,1,2,1,0,0,0,11,6,0,1,1,0,0,0,12,5,1,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,bcf3a836c82d12ee988005fb0c011445,nan,nan,normal
117,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,37645,223.39.123.191,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549027631,1559549033146,5515,21,3587,1559549027631,1559549033137,5506,11,1913,1559549027643,1559549033146,5503,10,1674,98,170.80952380952382,140.95872411724613,586,102,173.9090909090909,135.46324560223306,500,98,167.39999999999995,154.07876773477474,586,0,275.75,1129.0518553659365,5069,0,550.5999999999998,1589.684329251146,5072,0,611.4444444444445,1686.5260234510993,5104,2,0,0,0,20,7,0,2,1,0,0,0,10,4,0,1,1,0,0,0,10,3,0,1,TLS,Web,0,6,pif.t-aicloud.co.kr,08aabf955378a56d5d523e54aeb4e4ec,bcf3a836c82d12ee988005fb0c011445,nan,nan,normal
118,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,39938,223.39.118.149,f0:18:98:5e:ff:9f,f0:18:98,443,6,4,0,0,1559549071527,1559549166860,95333,22,10742,1559549071527,1559549166860,95333,11,2441,1559549071540,1559549071709,169,11,8301,110,488.27272727272714,540.5581050498317,1558,110,221.9090909090909,212.2877549673813,711,110,754.6363636363636,642.2392502373664,1558,0,4539.666666666667,20752.966571874327,95113,0,9533.3,30069.652664180285,95113,0,16.900000000000002,33.85738061667237,105,2,0,0,0,21,8,1,1,1,0,0,0,10,3,1,0,1,0,0,0,11,5,0,1,TLS,Web,0,6,nog.sktnugu.com,54ae5fcb0159e2ddf6a50e149221c7c7,63a2b51ccec2106e8a6236c42abaff13,nan,nan,normal
119,0,192.168.0.24,04:32:f4:45:17:b3,04:32:f4,48114,223.39.118.176,88:36:6c:d7:1c:56,88:36:6c,20259,6,4,0,0,1559549214115,1559549214115,0,1,106,1559549214115,1559549214115,0,1,106,0,0,0,0,0,106,106.0,0.0,106,106,106.0,0.0,106,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unknown,Unspecified,0,0,nan,nan,nan,nan,nan,normal
